County,Municipality,USC,STS,STH,Mailed,Not Mailed,Mailing Status
Clinton,Dunnstable Twp,15,25,76,0,57,
Huntingdon,Cromwell Twp,13,30,81,0,57,
Adams,East Berlin,13,33,193,0,57,
Snyder,Perry Twp,15,27,85,0,57,
Westmoreland,Avonmore,14,41,55,0,57,
York,Loganville Boro,11,28,93,0,57,
Northampton,Stockertown Boro,7,18,138,0,57,
Venango,Cherrytree Twp,15,21,64,0,57,
Union,Hartley Twsp,15,23,76,0,57,
Fulton,Bethel Twp,13,30,78,0,56,
Warren,Mead Twp,15,21,65,0,56,
Greene,Washington Twp,14,46,50,0,56,
Crawford,East Fallowfield Twp,16,50,6,0,56,
Adams,Biglerville,13,33,193,0,56,
Bucks,Ivyland Boro,1,6,144,0,56,
Huntingdon,Penn Twp,13,30,81,0,56,
Centre,Milesburg Boro.,15,25,82,0,55,
Greene,Monongahela Twp,14,46,50,0,55,
Perry,Buffalo Twp,13,34,86,0,55,
Somerset,Middlecreek Twp,14,32,69,0,55,
Bucks,Silverdale Boro,1,16,143,0,55,
Allegheny,Elizabeth Br,12,45,39,0,55,
Columbia,Catawissa Boro,9,27,109,0,54,
Bradford,Monroe Twp,9,23,68,0,54,
Somerset,Paint Boro,14,32,71,0,54,
Schuylkill,Cressona Boro,9,29,123,0,54,
Clinton,Castanea Twp,15,25,76,0,54,
Cambria,Carrolltown Boro,13,35,73,0,54,
Cambria,Gallitzin Boro,13,35,71,0,54,
Bradford,Wyalusing Twp,9,23,110,0,54,
Cambria,Gallitzin Twp,13,35,71,0,54,
Fayette,Belle Vernon Boro,14,32,52,0,54,
Cambria,Reade Twp,13,35,71,0,54,
Luzerne,Courtdale Boro,8,20,120,0,54,
Bedford,Woodbury Twp South,13,32,78,0,54,
Tioga,Lawrence Twp,15,23,68,0,54,
Allegheny,Pennsbury Vlg,17,37,45,0,53,
Armstrong,Bethel Twp,15,41,60,0,53,
Columbia,Catawissa Twp,9,27,109,0,53,
Berks,Perry Twp,9,48,5,0,53,
Franklin,Mercersburg Boro,13,33,90,0,53,
Schuylkill,Union Twp,9,29,116,0,53,
Delaware,Trainer Boro,5,9,159,0,53,
Jefferson,Eldred Twp,15,25,66,0,53,
Franklin,Mont Alto Boro,13,33,90,0,53,
Clarion,Madison Twp.,15,21,63,0,53,
Potter,Galeton Boro,15,25,67,0,53,
Crawford,East Mead Twp,16,50,6,0,52,
Washington,Township Of Jefferson,14,46,15,0,52,
Snyder,Union Twp,15,27,85,0,52,
Northumberland,Lower Mahanoy Twp,9,27,107,0,52,
Washington,Boro Of North Charleroi,14,46,50,0,52,
Cambria,Elder Twp,13,35,73,0,52,
Schuylkill,New Philadelphia Boro,9,29,123,0,52,
Lebanon,West Lebanon Twp,9,48,101,0,52,
Bradford,Wilmot Twp,9,23,110,0,51,
Crawford,Venango Twp,16,50,65,0,51,
Luzerne,Nescopeck Boro,9,27,117,0,51,
Columbia,Pine Twp,9,27,109,0,51,
Tioga,Middlebury Twp,15,23,68,0,51,
Centre,Howard Twp.,15,25,82,0,51,
Northampton,East Bangor,7,18,138,0,51,
Fulton,Todd Twp,13,30,78,0,50,
York,Mt. Wolf Boro,10,31,47,0,50,
Perry,Newport Boro,13,34,86,0,50,
Susquehanna,Franklin Twp,9,20,111,0,50,
Perry,Watts Twp,13,34,86,0,50,
Clearfield,Graham Twp,15,35,73,0,50,
Bedford,East Providence Twp,13,32,78,0,50,
Clearfield,Bigler Twp,15,35,73,0,50,
Centre,Miles Twp.,15,25,171,0,50,
Crawford,Troy Twp,16,50,64,0,49,
Schuylkill,Walker Twp,9,29,124,0,49,
Schuylkill,Girardville Boro,9,29,123,0,49,
Juniata,Delaware,13,30,86,0,49,
Clearfield,Huston Twp,15,35,75,0,49,
Bedford,Harrison Twp,13,32,78,0,49,
Beaver,Marion Twp,17,47,14,0,49,
Crawford,Randolph Twp,16,50,6,0,49,
Fayette,Lower Tyrone Twp,14,32,52,0,49,
Fayette,Point Marion Boro,14,32,51,0,49,
Bedford,Colerain Twp,13,32,78,0,49,
Allegheny,Glen Osborne,17,37,44,0,49,
Sullivan,Laporte Twp,9,23,84,0,49,
Cambria,West Taylor Twp,13,35,72,0,49,
Warren,Pittsfield Twp,15,21,65,0,49,
Mercer,Sandy Lake Twp,16,50,17,0,49,
Bradford,Rome Twp,9,23,110,0,48,
Berks,Exeter Twp,4,11,128,0,48,
Clearfield,Burnside Twp,15,35,73,0,48,
Bradford,Troy Boro,9,23,68,0,48,
Delaware,Marcus Hook Boro,5,9,159,0,48,
Luzerne,Hollenback Twp,9,27,117,0,48,
Lebanon,Richland Boro,9,48,102,0,48,
Venango,Pinegrove Twp,15,21,64,0,48,
Greene,Center Twp,14,46,50,0,47,
Fulton,Taylor Twp,13,30,78,0,47,
Venango,Canal Twp,16,21,64,0,47,
Beaver,Potter Twp,17,47,15,0,47,
Bucks,Hulmeville Boro,1,6,18,0,47,
Beaver,Patterson Heights,17,47,14,0,47,
Somerset,Boswell Boro,14,32,69,0,47,
Cambria,Hastings Boro,13,35,73,0,47,
Susquehanna,Forest Lake Twp,9,20,111,0,47,
Montour,Anthony Twp,9,27,108,0,47,
Westmoreland,Oklahoma,14,41,55,0,47,
Clinton,Avis Boro,15,25,76,0,46,
Berks,Bally Boro,4,24,130,0,46,
Cambria,Middle Taylor Townsp,13,35,72,0,46,
Bradford,Orwell Twp,9,23,110,0,46,
Allegheny,Rosslyn Farm,17,37,27,0,46,
Clarion,Redbank Twp,15,21,63,0,46,
Clarion,Porter Twp,15,21,63,0,46,
Bradford,South Creek Twp,9,23,68,0,46,
Bucks,Trumbauersville Boro,1,16,145,0,46,
Forest,Jenks Twp,15,21,65,0,46,
Bucks,Richlandtown Boro,1,16,145,0,46,
Somerset,Addison Twp,14,32,69,0,46,
Columbia,Conyngham Twp,9,27,109,0,46,
Potter,Eulalia Twp,15,25,67,0,45,
Tioga,Liberty Twp,15,23,68,0,45,
Tioga,Blossburg Boro,15,23,68,0,45,
Bradford,Warren Twp,9,23,110,0,45,
Schuylkill,Schuylkill Twp,9,29,124,0,45,
Armstrong,West Kittanning Boro,15,41,60,0,45,
Huntingdon,Henderson Twp,13,30,81,0,45,
Susquehanna,Choconut Twp,9,20,111,0,45,
Franklin,Fannett Twp,13,33,81,0,45,
Perry,Bloomfield Boro,13,34,86,0,45,
Jefferson,Henderson Twp,15,41,66,0,45,
York,New Salem Boro,11,28,196,0,45,
Luzerne,Shickshinny Boro,9,27,117,0,44,
Mercer,Wolf Creek,16,50,17,0,44,
Potter,Sweden Twp,15,25,67,0,44,
Mercer,Greene,16,50,7,0,44,
Susquehanna,Liberty Twp,9,20,111,0,44,
Clearfield,Union Twp,15,35,75,0,44,
Berks,Shoemakersville Boro,9,48,5,0,44,
Susquehanna,Hallstead Boro,9,20,111,0,44,
Bradford,Litchfield Twp,9,23,110,0,44,
Centre,Taylor Twp.,15,35,77,0,44,
Susquehanna,Brooklyn Twp,9,20,111,0,44,
Armstrong,Mahoning Twp,15,41,63,0,44,
Northumberland,Watsontown Boro,9,27,108,0,44,
Columbia,Millville Boro,9,27,109,0,44,
Huntingdon,Union Twp,13,30,81,0,44,
Cambria,Dale Boro,13,35,72,0,43,
Clinton,Beech Creek Twp,15,25,76,0,43,
Chester,Atglen Boro,6,44,74,0,43,
Susquehanna,New Milford Boro,9,20,111,0,43,
Cambria,Brownstown Boro,13,35,72,0,43,
Westmoreland,Export,12,39,55,0,43,
Venango,Jackson Twp,16,21,64,0,43,
Centre,Marion Twp.,15,25,82,0,43,
Snyder,Beavertown Boro,15,27,85,0,43,
Snyder,Middleburg Boro,15,27,85,0,43,
Northumberland,Lower Augusta Twp,9,27,107,0,42,
Perry,Duncannon Boro,13,34,86,0,42,
Bradford,Ulster Twp,9,23,110,0,42,
Juniata,Monroe,13,30,85,0,42,
Somerset,Central City Boro,14,32,69,0,42,
Clinton,Greene Twp,15,25,76,0,42,
Bedford,Broad Top Twp,13,32,78,0,42,
Fulton,Licking Creek Twp,13,30,78,0,42,
Bedford,Juniata Twp,13,32,78,0,42,
Dauphin,Williamstown,10,34,125,0,42,
Cambria,White Twp,13,35,71,0,42,
Cambria,Lorain Boro,13,35,72,0,42,
Fayette,Brownsville Twp,14,32,52,0,41,
Washington,Boro Of Roscoe,14,46,50,0,41,
Dauphin,Dauphin Boro,10,15,125,0,41,
Bradford,Granville Twp,9,23,68,0,41,
Armstrong,North Apollo Boro,15,41,60,0,41,
Dauphin,Williams Twp,10,34,125,0,41,
Allegheny,Thornburg,17,37,27,0,41,
Clinton,Chapman Twp,15,25,76,0,41,
Bradford,Columbia Twp,9,23,68,0,41,
Montour,Cooper Twp,9,27,108,0,41,
Jefferson,Rose Twp,15,25,66,0,41,
Crawford,Conneaut Lake Boro,16,50,6,0,41,
Warren,Farmington Twp,15,21,65,0,41,
Susquehanna,Thompson Twp,9,20,111,0,41,
Huntingdon,Cass Twp,13,30,81,0,41,
Bradford,Terry Twp,9,23,110,0,40,
Centre,Snow Shoe Boro.,15,25,82,0,40,
Somerset,Upper Turkeyfoot Twp,14,32,69,0,40,
Mercer,Sugar Grove,16,50,17,0,40,
Centre,Penn Twp.,15,25,171,0,40,
Luzerne,Nuangola Boro,8,27,117,0,40,
Huntingdon,Todd Twp,13,30,81,0,40,
Cambria,Washington Twp,13,35,71,0,40,
Franklin,Metal Twp,13,33,81,0,40,
Dauphin,Elizabethville Boro,10,34,125,0,40,
Crawford,Sparta Twp,16,50,65,0,39,
Clarion,Highland Twp.,15,21,63,0,39,
Jefferson,Sykesville Boro,15,25,66,0,39,
Venango,Oilcreek Twp,15,21,64,0,39,
Schuylkill,Deer Lake Boro,9,29,124,0,39,
Beaver,East Rochester Boro,17,47,16,0,39,
Northumberland,Lewis Twp,9,27,108,0,39,
Potter,Ulysses Twp,15,25,67,0,39,
Clearfield,Houtzdale Boro,15,35,73,0,39,
Carbon,Banks Twp,7,29,122,0,39,
Armstrong,Rayburn Twp,15,41,63,0,39,
Fayette,Dunbar Boro,14,32,52,0,39,
Jefferson,Pinecreek Twp,15,25,66,0,38,
Centre,Millheim Boro.,15,25,171,0,38,
Bedford,Monroe Twp,13,32,78,0,38,
Cambria,East Conemaugh Boro,13,35,72,0,38,
Bradford,Burlington Twp,9,23,68,0,38,
Snyder,Spring Twp,15,27,85,0,38,
Centre,Worth Twp.,15,35,77,0,38,
Clarion,Rimersburg Boro,15,21,63,0,38,
Susquehanna,Rush Twp,9,20,111,0,38,
Mercer,Stoneboro,16,50,17,0,38,
Armstrong,Apollo Boro,15,41,60,0,37,
Washington,Boro Of West Brownsville,14,46,50,0,37,
Huntingdon,Morris Twp,13,30,81,0,37,
Fayette,Stewart Twp,14,32,52,0,37,
Greene,Whiteley Twp,14,46,50,0,37,
Fulton,Mcconnellsburg Boro,13,30,78,0,37,
Cambria,West Carroll Townshp,13,35,73,0,37,
Clarion,East Brady Boro,15,21,63,0,37,
Clinton,Gallagher Twp,15,25,76,0,37,
Clarion,Knox Boro,15,21,63,0,37,
Perry,Sandy Hill Dist,13,34,86,0,37,
Mckean,Otto Twp,15,25,67,0,37,
Crawford,Saegertown Boro,16,50,65,0,37,
Carbon,Bowmanstown Boro,7,29,122,0,36,
Cambria,Lilly Boro,13,35,71,0,36,
Lawrence,Little Beaver Twp,16,47,8,0,36,
Mercer,West Middlesex,16,50,7,0,36,
Greene,Rices Landing Boro,14,46,50,0,36,
Crawford,East Fairfield Twp,16,50,6,0,36,
Luzerne,Laurel Run Boro,8,22,121,0,35,
Chester,W Marlborough Twnshp,6,19,158,0,35,
Perry,Madison Twp,13,34,86,0,35,
Somerset,Jennerstown Boro,14,32,69,0,35,
Potter,Roulette Twp,15,25,67,0,35,
Clarion,Toby Twp,15,21,63,0,35,
Allegheny,Ben Avon Ht,17,37,30,0,35,
Forest,Tionesta Twp,15,21,65,0,35,
Venango,Emlenton Boro,15,21,64,0,35,
Huntingdon,Dublin Twp,13,30,81,0,35,
Armstrong,Wayne Twp,15,41,63,0,35,
Columbia,Beaver Twp,9,27,109,0,35,
Huntingdon,Logan Twp,13,30,81,0,34,
Adams,Abbottstown,13,33,193,0,34,
Westmoreland,Sutersville,12,39,58,0,34,
Schuylkill,Gilberton Boro,9,29,123,0,34,
Schuylkill,Barry Twp,9,29,107,0,34,
Adams,Arendtsville,13,33,193,0,34,
Juniata,Turbett,13,30,86,0,34,
Fulton,Belfast Twp,13,30,78,0,34,
Bedford,Southampton Twp,13,32,78,0,34,
Blair,Williamsburg Boro,13,30,80,0,34,
Union,Lewis Twsp,15,23,76,0,33,
Luzerne,Penn Lake Park Boro,8,29,117,0,33,
Snyder,West Perry Twp,15,27,85,0,33,
Dauphin,Wiconisco Twp,10,34,125,0,33,
Bedford,Saxton Boro,13,32,78,0,33,
Snyder,Mcclure Boro,15,27,85,0,33,
Forest,Green Twp,15,21,65,0,33,
Bedford,Bloomfield Twp,13,32,78,0,33,
Schuylkill,Ringtown Boro,9,29,116,0,33,
Crawford,Linesville Boro,16,50,6,0,33,
Schuylkill,Gordon Boro,9,29,123,0,33,
Bradford,Standing Stone Twp,9,23,110,0,33,
Warren,Freehold Twp,15,21,65,0,33,
Allegheny,Wall,12,45,25,0,32,
Fulton,Dublin Twp,13,30,78,0,32,
Westmoreland,East Vandergrift,14,41,60,0,32,
Juniata,Susquehanna,13,30,86,0,32,
Susquehanna,Jessup Twp,9,20,111,0,32,
Luzerne,Nescopeck Twp,9,27,117,0,32,
Westmoreland,North Irwin,12,39,56,0,32,
Schuylkill,Palo Alto Boro,9,29,123,0,32,
Forest,Tionesta Boro,15,21,65,0,32,
Clinton,Renovo Boro,15,25,76,0,32,
Luzerne,Buck Twp,8,29,121,0,31,
Schuylkill,Tower City Boro,9,29,107,0,31,
Potter,Hebron Twp,15,25,67,0,31,
Lawrence,Wampum Boro,16,47,8,0,31,
Perry,Liverpool Boro,13,34,86,0,31,
Potter,Shinglehouse Boro,15,25,67,0,31,
Fulton,Thompson Twp,13,30,78,0,31,
Potter,Genesee Twp,15,25,67,0,31,
Washington,Boro Of Ellsworth,14,46,50,0,30,
Fulton,Brush Creek Twp,13,30,78,0,30,
Washington,Boro Of Deemston,14,46,50,0,30,
Perry,Miller Twp,13,34,86,0,30,
Northampton,Glendon,7,18,136,0,30,
Tioga,Westfield Boro,15,23,68,0,30,
Schuylkill,Eldred Twp,9,29,107,0,30,
Venango,Richland Twp,15,21,64,0,30,
Columbia,Roaringcreek Twp,9,27,109,0,30,
Potter,Sharon Twp,15,25,67,0,30,
Warren,Elk Twp,15,21,65,0,30,
Venango,Clinton Twp,15,21,64,0,30,
Huntingdon,Miller Twp,13,30,81,0,30,
Clarion,Ashland Twp.,15,21,63,0,30,
Dauphin,Lykens Twp,10,34,125,0,30,
Centre,Howard Boro.,15,25,82,0,29,
Tioga,Covington Twp,15,23,68,0,29,
Greene,Morris Twp,14,46,50,0,29,
Cambria,Dean Twp,13,35,71,0,29,
Huntingdon,Tell Twp,13,30,81,0,29,
Somerset,Allegheny Twp,14,32,69,0,29,
Cambria,Munster Twp,13,35,71,0,29,
Susquehanna,Oakland Twp,9,20,111,0,29,
Forest,Harmony Twp,15,21,65,0,29,
Forest,Hickory Twp,15,21,65,0,29,
Lebanon,Mt Gretna Boro,9,48,98,0,29,
Bradford,"Burlington Twp, West",9,23,68,0,29,
Crawford,Steuben Twp,16,50,64,0,29,
Perry,Millerstown Boro,13,34,86,0,29,
Mercer,Worth,16,50,17,0,29,
Tioga,Tioga Twp,15,23,68,0,29,
Armstrong,Washington Twp,15,41,63,0,29,
Jefferson,Perry Twp,15,41,66,0,28,
Tioga,Morris Twp,15,23,68,0,28,
Huntingdon,Jackson Twp,13,30,81,0,28,
Clearfield,Bell Twp,15,35,75,0,28,
Fayette,Smithfield Boro,14,32,51,0,28,
Washington,Township Of Morris,14,46,48,0,28,
Dauphin,Royalton Boro,10,15,106,0,28,
Columbia,Jackson Twp,9,27,109,0,28,
Bradford,Leroy Twp,9,23,68,0,28,
Potter,Harrison Twp,15,25,67,0,28,
Tioga,Gaines Twp,15,23,68,0,28,
Bedford,King Twp,13,32,78,0,28,
Westmoreland,New Alexandria,14,41,55,0,28,
Susquehanna,Harmony Twp,9,20,111,0,28,
Jefferson,Knox Twp,15,25,66,0,28,
Bradford,Monroe Boro,9,23,68,0,28,
Crawford,Rome Twp,16,50,64,0,28,
Jefferson,Warsaw Twp,15,25,66,0,28,
Clearfield,Osceola Mills Boro,15,35,73,0,28,
Juniata,Port Royal,13,30,86,0,28,
Clarion,Perry Twp.,15,21,63,0,28,
Juniata,Tuscarora/Tuscarora,13,30,86,0,28,
Adams,Fairfield,13,33,91,0,28,
Somerset,Rockwood Boro,14,32,69,0,28,
Greene,Richhill Twp,14,46,50,0,28,
Armstrong,Madison Twp,15,41,63,0,28,
Huntingdon,Springfield Twp,13,30,81,0,28,
Clinton,Beech Creek Boro,15,25,76,0,28,
Monroe,Delaware Water Gap Boro,8,40,189,0,27,
Washington,Township Of West Finley,14,46,48,0,27,
Tioga,Chatham Twp,15,23,68,0,27,
Dauphin,Jefferson Twp,10,34,125,0,27,
Crawford,Pine Twp,16,50,6,0,27,
Berks,Bernville Boro,9,48,5,0,27,
Juniata,Spruce Hill,13,30,86,0,27,
Union,New Berlin,15,23,76,0,27,
Sullivan,Shrewsbury Twp,9,23,84,0,27,
Schuylkill,Hubley Twp,9,29,107,0,27,
Elk,Highland Twp,15,25,75,0,27,
Clearfield,Covington Twp,15,35,73,0,27,
Mercer,Jamestown,16,50,7,0,26,
Crawford,Fairfield Twp,16,50,6,0,26,
York,Windsor Boro,11,28,94,0,26,
Huntingdon,Barree Twp,13,30,81,0,26,
Carbon,Lausanne Twp,7,29,122,0,26,
Washington,Boro Of Midway,14,46,15,0,26,
Jefferson,Mccalmont Twp,15,41,66,0,26,
Berks,Bechtelsville Boro,4,24,130,0,26,
Somerset,Confluence Boro,14,32,69,0,26,
York,Goldsboro Boro,10,31,92,0,26,
Clarion,Shippenville Boro,15,21,63,0,26,
York,Yoe Boro,11,28,93,0,26,
Armstrong,South Bend Twp,15,41,60,0,26,
Luzerne,Bear Creek Vlg Boro,8,29,121,0,25,
Huntingdon,Juniata Twp,13,30,81,0,25,
Dauphin,Gratz Boro,10,34,125,0,25,
Susquehanna,Oakland Boro,9,20,111,0,25,
Susquehanna,Ararat Twp,9,20,111,0,25,
Montour,West Hemlock Twp,9,27,108,0,25,
Washington,Township Of East Finley,14,46,48,0,25,
Armstrong,Rural Valley Boro,15,41,63,0,25,
Washington,Boro Of Cokeburg,14,46,50,0,25,
Potter,Homer Twp,15,25,67,0,25,
Columbia,Franklin Twp,9,27,109,0,25,
Sullivan,Dushore Boro,9,23,84,0,25,
Susquehanna,Apolacon Twp,9,20,111,0,25,
Huntingdon,Brady Twp,13,30,81,0,25,
Tioga,Rutland Twp,15,23,68,0,25,
Jefferson,Oliver Twp,15,41,66,0,25,
Susquehanna,Lathrop Twp,9,20,111,0,25,
Cambria,Scalp Level Boro,13,35,71,0,25,
Crawford,Conneautville Boro,16,50,6,0,24,
Clearfield,Knox Twp,15,35,73,0,24,
Juniata,Thompsontown,13,30,86,0,24,
Clarion,Salem Twp.,15,21,63,0,24,
Somerset,Salisbury Boro,14,32,69,0,24,
Potter,West Branch Twp,15,25,67,0,24,
Montour,Derry Twp,9,27,108,0,24,
Tioga,Westfield Twp,15,23,68,0,24,
Clearfield,Chester Hill Boro,15,35,73,0,24,
Bedford,Woodbury Twp,13,32,78,0,24,
Clearfield,Chest Twp,15,35,73,0,24,
Tioga,Deerfield Twp,15,23,68,0,24,
Bradford,Herrick Twp,9,23,110,0,24,
Mckean,Hamlin Twp,15,25,67,0,24,
Sullivan,Davidson Twp,9,23,84,0,23,
Blair,Huston Twp,13,30,80,0,23,
Susquehanna,Great Bend Boro,9,20,111,0,23,
Cameron,Lumber Twp,15,25,67,0,23,
Greene,Wayne Twp,14,46,50,0,23,
Greene,Springhill Twp,14,46,50,0,23,
Mercer,French Creek,16,50,17,0,23,
York,Jefferson Boro,11,28,169,0,23,
Snyder,Freeburg Boro,15,27,85,0,23,
Luzerne,Warrior Run Boro,8,20,119,0,23,
Somerset,Lower Turkeyfoot Twp,14,32,69,0,23,
Snyder,West Beaver Twp,15,27,85,0,23,
Venango,Allegheny Twp,15,21,64,0,23,
Mckean,Mt. Jewett Boro,15,25,67,0,23,
Somerset,Greenville Twp,14,32,69,0,23,
Westmoreland,Hyde Park,14,41,60,0,23,
Union,Gregg Twsp,15,23,83,0,22,
Mercer,Wheatland,16,50,7,0,22,
Mckean,Annin Twp,15,25,67,0,22,
Mckean,Ceres Twp,15,25,67,0,22,
Cambria,South Fork Boro,13,35,71,0,22,
Warren,Eldred Twp,15,21,65,0,22,
Mckean,Hamilton Twp,15,25,67,0,22,
Tioga,Union Twp,15,23,68,0,22,
Erie,Platea Boro,16,49,4,0,22,
Clinton,Noyes Twp,15,25,76,0,22,
Clinton,Crawford Twp,15,25,76,0,22,
Clinton,Logan Twp,15,25,76,0,22,
Schuylkill,Upper Mahantongo Twp,9,29,107,0,22,
Northumberland,East Cameron Twp,9,27,107,0,22,
Jefferson,Union Twp,15,25,66,0,22,
Snyder,Chapman Twp,15,27,85,0,22,
Snyder,Adams Twp,15,27,85,0,22,
Clarion,New Bethlehem Boro,15,21,63,0,22,
Carbon,Lehigh Twp,7,29,122,0,21,
Sullivan,Laporte Boro,9,23,84,0,21,
Crawford,West Shenango Twp,16,50,6,0,21,
Schuylkill,Auburn Boro,9,29,124,0,21,
Centre,Curtin Twp.,15,25,82,0,21,
Cambria,Summerhill Boro,13,35,72,0,21,
Schuylkill,Delano Twp,9,29,124,0,21,
Tioga,Shippen Twp,15,23,68,0,21,
Carbon,East Side Boro,7,29,122,0,21,
Washington,Boro Of Long Branch,14,46,50,0,21,
Tioga,Tioga Boro,15,23,68,0,21,
Westmoreland,South Huntingdon Twp,12,39,58,0,21,
Armstrong,Worthington Boro,15,41,63,0,21,
Clearfield,Coalport Boro,15,35,73,0,21,
Warren,Sugar Grove Boro,15,21,65,0,21,
Cambria,Chest Twp,13,35,71,0,21,
Schuylkill,Mechanicsville Boro,9,29,123,0,21,
Bradford,Stevens Twp,9,23,110,0,21,
Erie,Mckean Boro,16,49,4,0,21,
Huntingdon,Hopewell Twp,13,30,81,0,20,
Jefferson,Gaskill Twp,15,41,66,0,20,
Fayette,Markleysburg Boro,14,32,51,0,20,
Mercer,Lake,16,50,17,0,20,
Warren,Spring Creek Twp,15,21,65,0,20,
Mercer,Mill Creek,16,50,17,0,20,
Cambria,Vintondale Boro,13,35,72,0,20,
Warren,Deerfield Twp,15,21,65,0,20,
Armstrong,Bradys Bend Twp,15,41,63,0,20,
Clinton,Loganton Boro,15,25,76,0,20,
Armstrong,Ford Cliff Boro,15,41,60,0,20,
Somerset,Black Twp,14,32,69,0,20,
Cambria,Sankertown Boro,13,35,71,0,20,
Columbia,Briar Creek Boro,9,27,109,0,20,
Beaver,Koppel Boro,17,47,14,0,20,
Chester,Avondale Boro,6,9,158,0,20,
Venango,Clintonville Boro,15,21,64,0,20,
Huntingdon,Franklin Twp,13,30,80,0,20,
Crawford,Beaver Twp,16,50,6,0,19,
Mercer,Otter Creek,16,50,17,0,19,
Montour,Limestone Twp,9,27,108,0,19,
Fayette,Everson Boro,14,32,52,0,19,
Venango,Mineral Twp,16,21,64,0,19,
Dauphin,Halifax Boro,10,34,125,0,19,
Sullivan,Forks Twp,9,23,84,0,19,
Beaver,South Heights Boro,17,47,16,0,19,
Sullivan,Elkland Twp,9,23,84,0,19,
Armstrong,Valley Twp,15,41,63,0,19,
Forest,Kingsley Twp,15,21,65,0,19,
Clarion,Sligo Boro,15,21,63,0,19,
Washington,Boro Of Claysville,14,46,15,0,19,
Tioga,Farmington Twp,15,23,68,0,19,
Juniata,Mifflintown,13,30,86,0,19,
Dauphin,Mifflin Twp,10,34,125,0,19,
Centre,Port Matilda Boro.,15,35,77,0,19,
Lawrence,Plain Grove Twp,16,50,8,0,19,
Potter,Ulysses Boro,15,25,67,0,19,
Columbia,Benton Boro,9,27,109,0,18,
Carbon,Beaver Meadows Boro,7,29,122,0,18,
Schuylkill,Middleport Boro,9,29,123,0,18,
Bedford,Mann Twp,13,32,78,0,18,
Washington,Township Of Blaine,14,46,15,0,18,
Tioga,Hamilton Twp,15,23,68,0,18,
Westmoreland,New Florence,14,41,59,0,18,
Venango,Pleasantville Boro,15,21,64,0,18,
Sullivan,Eagles Mere Boro,9,23,84,0,18,
Westmoreland,Seward,14,41,59,0,18,
Potter,Allegany Twp,15,25,67,0,18,
Clarion,Millcreek Twp.,15,21,63,0,18,
Mercer,Sandy Lake Boro,16,50,17,0,18,
Northumberland,Jordan Twp,9,27,107,0,18,
Crawford,Athens Twp,16,50,65,0,18,
York,Winterstown Boro,11,28,93,0,18,
Jefferson,Big Run Boro,15,41,66,0,18,
Cambria,Franklin Boro,13,35,72,0,18,
Juniata,Greenwood,13,30,86,0,17,
Fulton,Union Twp,13,30,78,0,17,
Somerset,Hooversville Boro,14,32,69,0,17,
Washington,Boro Of Allenport,14,46,50,0,17,
Huntingdon,West Twp,13,30,81,0,17,
Westmoreland,Bolivar,14,41,59,0,17,
Armstrong,Boggs Twp,15,41,63,0,17,
York,Franklintown Boro,10,31,92,0,17,
Northampton,Portland Boro,7,18,138,0,17,
Franklin,Warren Twp,13,33,90,0,17,
Greene,Jackson Twp,14,46,50,0,17,
Tioga,Clymer Twp,15,23,68,0,17,
Clearfield,Goshen Twp,15,35,73,0,17,
Westmoreland,Madison,12,39,58,0,17,
Potter,Keating Twp,15,25,67,0,17,
Clarion,Foxburg Boro,15,21,63,0,17,
Mckean,Lewis Run Boro,15,25,67,0,17,
Greene,Greene Twp,14,46,50,0,17,
Crawford,Hydetown Boro,16,50,64,0,17,
Allegheny,Pittsburgh,17,43,34,0,17,
Potter,Pike Twp,15,25,67,0,16,
Bradford,Wyalusing Boro,9,23,110,0,16,
Perry,Howe Twp,13,34,86,0,16,
Blair,Catharine Twp,13,30,80,0,16,
Crawford,West Fallowfield Twp,16,50,6,0,16,
Bedford,Schellsburg Boro,13,32,78,0,16,
Huntingdon,Marklesburg Boro,13,30,81,0,16,
Carbon,Parryville Boro,7,29,122,0,16,
Delaware,Millbourne Boro,5,26,164,0,16,
Venango,Cooperstown Boro,16,21,64,0,16,
Warren,Tidioute Boro,15,21,65,0,16,
Mckean,Corydon Twp,15,25,67,0,16,
Venango,Victory Twp,16,21,64,0,16,
York,East Prospect Boro,11,28,94,0,16,
Armstrong,Redbank Twp,15,41,63,0,16,
Huntingdon,Spruce Creek Twp,13,30,81,0,16,
Forest,Barnett Twp,15,21,65,0,16,
Venango,Polk Boro,16,21,64,0,16,
Clearfield,Bloom Twp,15,35,75,0,15,
Jefferson,Ringgold Twp,15,41,66,0,15,
Perry,Jackson Twp,13,34,86,0,15,
Huntingdon,Broad Top City Boro,13,30,81,0,15,
Greene,Aleppo Twp,14,46,50,0,15,
Jefferson,Polk Twp,15,25,66,0,15,
Mercer,Fairview,16,50,17,0,15,
Schuylkill,Reilly Twp,9,29,107,0,15,
Warren,Watson Twp,15,21,65,0,15,
Allegheny,S Versailles,12,45,35,0,15,
Clearfield,Girard Twp,15,35,73,0,15,
Mercer,Deer Creek,16,50,17,0,15,
Juniata,Lack,13,30,86,0,15,
Susquehanna,Middletown Twp,9,20,111,0,15,
Snyder,Beaver Twp,15,27,85,0,15,
Northumberland,Upper Mahanoy Twp,9,27,107,0,15,
Susquehanna,Union Dale Boro,9,20,111,0,15,
Sullivan,Fox Twp,9,23,84,0,15,
Huntingdon,Clay Twp,13,30,81,0,15,
